534,58
535,39
536,47
537,41
538,45
539,45
540,40
541,45
542,43
543,43
544,43
545,50
546,40
547,42
548,47
549,52
550,41
551,45
552,47
553,30
554,41
555,49
556,47
557,39
558,29
559,45
560,34
561,35
562,45
563,30
564,41
565,33
566,30
567,31
568,29
569,29
570,31
571,32
572,26
573,30
574,35
575,24
576,23
577,28
578,32
579,27
580,28
581,21
582,34
583,23
584,30
585,23
586,27
587,24
588,39
589,26
590,20
591,26
592,20
593,26
594,29
595,31
596,32
597,25
598,32
599,23
600,31
601,22
602,28
603,20
604,30
605,23
606,23
607,29
608,23
609,17
610,28
611,18
612,21
613,16
614,25
615,30
616,32
617,29
618,37
619,31
620,28
621,25
622,25
623,32
624,23
625,23
626,20
627,23
628,27
629,29
630,31
631,26
632,24
633,28
634,28
635,19
636,26
637,27
638,29
639,29
640,26
641,26
642,22
643,24
644,26
645,25
646,25
647,21
648,28
649,26
650,20
651,17
652,22
653,21
654,31
655,26
656,29
657,28
658,18
659,29
660,25
661,25
662,22
663,24
664,31
665,25
666,33
667,21
668,25
669,31
670,32
671,24
672,28
673,21
674,19
675,23
676,40
677,26
678,27
679,22
680,29
681,38
682,35
683,36
684,27
685,23
686,26
687,34
688,32
689,24
690,30
691,34
692,26
693,25
694,23
695,23
696,26
697,27
698,35
699,21
700,31
701,29
702,35
703,33
704,22
705,32
706,23
707,24
708,31
709,23
710,33
711,29
712,32
713,30
714,25
715,26
716,26
717,26
718,27
719,24
720,24
721,28
722,27
723,39
724,38
725,45
726,31
727,32
728,38
729,30
730,32
731,31
732,27
733,29
734,30
735,31
736,30
737,20
738,29
739,39
740,21
741,32
742,24
743,38
744,36
745,25
746,23
747,37
748,26
749,37
750,29
751,30
752,28
753,33
754,28
755,14
756,20
757,25
758,24
759,31
760,30
761,30
762,28
763,34
764,31
765,41
766,48
767,32
768,24
769,28
770,42
771,33
772,32
773,34
774,24
775,21
776,33
777,25
778,26
779,35
780,32
781,36
782,35
783,28
784,33
785,37
786,24
787,41
788,49
789,36
790,40
791,29
792,28
793,40
794,28
795,29
796,23
797,30
798,23
799,32
800,30
801,25
802,30
803,36
804,39
805,19
806,36
807,42
808,25
809,31
810,31
811,41
812,35
813,33
814,27
815,36
816,33
817,38
818,23
819,31
820,38
821,33
822,28
823,41
824,43
825,35
826,32
827,38
828,35
829,48
830,39
831,51
832,29
833,42
834,33
835,34
836,37
837,30
838,36
839,41
840,29
841,49
842,34
843,30
844,38
845,31
846,43
847,38
848,42
849,45
850,37
851,41
852,43
853,34
854,35
855,41
856,31
857,33
858,41
859,37
860,48
861,30
862,26
863,22
864,41
865,39
866,31
867,38
868,37
869,34
870,39
871,33
872,29
873,39
874,22
875,35
876,30
877,30
878,45
879,30
880,49
881,40
882,19
883,31
884,32
885,37
886,30
887,25
888,33
889,32
890,37
891,29
892,31
893,24
894,30
895,26
896,30
897,26
898,24
899,24
900,29
901,24
902,13
903,19
904,17
905,14
906,19
907,20
908,21
909,8
910,22
911,23
912,22
913,16
914,23
915,20
916,18
917,21
918,9
919,11
920,20
921,15
922,11
923,16
924,17
925,11
926,15
927,14
928,8
929,7
930,10
931,7
932,10
933,14
934,9
935,16
936,11
937,9
938,15
939,9
940,18
941,9
942,11
943,7
944,5
945,11
946,13
947,12
948,11
949,2
950,8
951,9
952,7
953,6
954,5
955,6
956,12
957,4
958,9
959,9
960,7
961,6
962,8
963,14
964,11
965,5
966,7
967,7
968,9
969,5
970,4
971,6
972,6
973,4
974,5
975,4
976,1
977,7
978,13
979,4
980,6
981,3
982,6
983,8
984,2
985,6
986,4
987,1
988,7
989,5
990,5
991,3
992,6
993,3
994,3
995,4
996,6
997,2
998,7
999,3
1000,3
1001,8
1002,5
1003,4
1004,7
1005,7
1006,4
1007,7
1008,6
1009,5
1010,11
1011,10
1012,7
1013,7
1014,9
1015,4
1016,5
1017,13
1018,9
1019,6
1020,6
1021,15
1022,8
1023,7
1024,15
1025,4
1026,14
1027,15
1028,14
1029,16
1030,21
1031,15
1032,12
1033,14
1034,19
1035,17
1036,21
1037,22
1038,24
1039,28
1040,25
1041,24
1042,18
1043,32
1044,22
1045,35
1046,31
1047,29
1048,44
1049,31
1050,41
1051,36
1052,53
1053,42
1054,44
1055,59
1056,45
1057,51
1058,37
1059,57
1060,49
1061,62
1062,71
1063,52
1064,63
1065,59
1066,80
1067,68
1068,101
1069,67
1070,72
1071,92
1072,81
1073,94
1074,71
1075,90
1076,98
1077,80
1078,95
1079,99
1080,113
1081,117
1082,82
1083,93
1084,101
1085,105
1086,107
1087,113
1088,110
1089,111
1090,111
1091,104
1092,114
1093,97
1094,125
1095,82
1096,89
1097,93
1098,89
1099,98
1100,92
1101,84
1102,97
1103,90
1104,91
1105,67
1106,99
1107,76
1108,89
1109,69
1110,79
1111,78
1112,71
1113,70
1114,64
1115,57
1116,60
1117,52
1118,56
1119,44
1120,59
1121,48
1122,40
1123,44
1124,40
1125,40
1126,34
1127,42
1128,38
1129,36
1130,34
1131,30
1132,30
1133,26
1134,36
1135,24
1136,18
1137,22
1138,19
1139,16
1140,19
1141,10
1142,14
1143,11
1144,16
1145,12
1146,5
1147,5
1148,7
1149,8
1150,12
1151,13
1152,6
1153,9
1154,6
1155,4
1156,5
1157,4
1158,5
1159,4
1160,5
1161,2
1162,2
1163,2
1164,3
1165,6
1166,3
1167,2
1168,2
1169,2
1170,2
1171,1
1172,1
1173,2
1174,0
1175,3
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,0
1184,0
1185,0
1186,0
1187,1
1188,2
1189,1
1190,1
1191,0
1192,0
1193,0
1194,1
1195,0
1196,1
1197,1
1198,0
1199,1
1200,1
1201,0
1202,1
1203,1
1204,1
1205,0
1206,0
1207,2
1208,1
1209,0
1210,0
1211,0
1212,1
1213,0
1214,0
1215,1
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,1
1224,0
1225,1
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,1
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,0
1256,0
1257,1
1258,0
1259,0
1260,0
1261,0
1262,1
1263,1
1264,0
1265,1
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,1
1280,0
1281,0
1282,1
1283,0
1284,1
1285,0
1286,0
1287,1
1288,1
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,1
1299,0
1300,0
1301,0
1302,1
1303,0
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,1
1315,1
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,1
1331,0
1332,0
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,1
1345,0
1346,0
1347,0
1348,0
1349,1
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,1
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,1
1371,0
1372,0
1373,0
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,1
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,1
1395,0
1396,0
1397,0
1398,1
1399,0
1400,0
1401,1
1402,0
1403,0
1404,0
1405,0
1406,1
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,1
1414,0
1415,0
1416,1
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,1
1442,0
1443,1
1444,1
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,1
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,1
1475,1
1476,0
1477,0
1478,0
1479,0
1480,0
1481,2
1482,0
1483,0
1484,1
1485,0
1486,0
1487,0
1488,1
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,1
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,1
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,1
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,1
1533,0
1534,1
1535,0
1536,0
1537,0
1538,0
1539,0
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,1
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,1
1563,1
1564,0
1565,0
1566,1
1567,0
1568,0
1569,1
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,1
1581,0
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,0
1589,1
1590,0
1591,0
1592,0
1593,1
1594,0
1595,0
1596,0
1597,0
1598,1
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,1
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,1
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,1
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,1
1668,0
1669,0
1670,1
1671,0
1672,1
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,1
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,1
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,1
1753,0
1754,1
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,1
1762,0
1763,0
1764,0
1765,0
1766,1
1767,0
1768,0
1769,0
1770,0
1771,1
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,1
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,1
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,1
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,0
1891,0
1892,0
1893,1
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,1
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,1
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,1
1976,0
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,1
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,1
2045,0
2046,0
2047,0
